,Filename,Polycount,Non-Manifold Parts,Self Intersecting Parts
175,vh_f_ureter_l-80.fbx,29453,"['VH_F_minor_calyx_L_a', 'VH_F_minor_calyx_L_b', 'VH_F_minor_calyx_L_c', 'VH_F_minor_calyx_L_d', 'VH_F_minor_calyx_L_e', 'VH_F_minor_calyx_L_f', 'VH_F_minor_calyx_L_g', 'VH_F_minor_calyx_L_h', 'VH_F_minor_calyx_L_i', 'VH_F_minor_calyx_L_j', 'VH_F_major_calyx_L_a', 'VH_F_major_calyx_L_b', 'VH_F_major_calyx_L_c', 'VH_F_major_calyx_L_d', 'VH_F_renal_papilla_L_a', 'VH_F_renal_papilla_L_b', 'VH_F_renal_papilla_L_c', 'VH_F_renal_papilla_L_d', 'VH_F_renal_papilla_L_e', 'VH_F_renal_papilla_L_f', 'VH_F_renal_papilla_L_g', 'VH_F_renal_papilla_L_h', 'VH_F_renal_papilla_L_i', 'VH_F_renal_papilla_L_j', 'VH_F_renal_papilla_L_k', 'VH_F_renal_pelvis_L']",[]
176,vh_f_ureter_r-100.fbx,33159,"['VH_F_minor_calyx_R_a', 'VH_F_minor_calyx_R_b', 'VH_F_minor_calyx_R_c', 'VH_F_minor_calyx_R_d', 'VH_F_minor_calyx_R_e', 'VH_F_minor_calyx_R_f', 'VH_F_minor_calyx_R_g', 'VH_F_minor_calyx_R_h', 'VH_F_minor_calyx_R_i', 'VH_F_minor_calyx_R_j', 'VH_F_major_calyx_R_a', 'VH_F_major_calyx_R_b', 'VH_F_major_calyx_R_c', 'VH_F_renal_papilla_R_a', 'VH_F_renal_papilla_R_b', 'VH_F_renal_papilla_R_c', 'VH_F_renal_papilla_R_d', 'VH_F_renal_papilla_R_e', 'VH_F_renal_papilla_R_f', 'VH_F_renal_papilla_R_g', 'VH_F_renal_papilla_R_h', 'VH_F_renal_papilla_R_i', 'VH_F_renal_papilla_R_j', 'VH_F_renal_pelvis_R']",[]
177,vh_f_ureter_r-20.fbx,6602,"['VH_F_minor_calyx_R_a', 'VH_F_minor_calyx_R_b', 'VH_F_minor_calyx_R_c', 'VH_F_minor_calyx_R_d', 'VH_F_minor_calyx_R_e', 'VH_F_minor_calyx_R_f', 'VH_F_minor_calyx_R_g', 'VH_F_minor_calyx_R_h', 'VH_F_minor_calyx_R_i', 'VH_F_minor_calyx_R_j', 'VH_F_major_calyx_R_a', 'VH_F_major_calyx_R_b', 'VH_F_major_calyx_R_c', 'VH_F_renal_papilla_R_a', 'VH_F_renal_papilla_R_b', 'VH_F_renal_papilla_R_c', 'VH_F_renal_papilla_R_d', 'VH_F_renal_papilla_R_e', 'VH_F_renal_papilla_R_f', 'VH_F_renal_papilla_R_g', 'VH_F_renal_papilla_R_h', 'VH_F_renal_papilla_R_i', 'VH_F_renal_papilla_R_j', 'VH_F_renal_pelvis_R']","['VH_F_minor_calyx_R_b', 'VH_F_major_calyx_R_c']"
178,vh_f_ureter_r-40.fbx,13234,"['VH_F_minor_calyx_R_a', 'VH_F_minor_calyx_R_b', 'VH_F_minor_calyx_R_c', 'VH_F_minor_calyx_R_d', 'VH_F_minor_calyx_R_e', 'VH_F_minor_calyx_R_f', 'VH_F_minor_calyx_R_g', 'VH_F_minor_calyx_R_h', 'VH_F_minor_calyx_R_i', 'VH_F_minor_calyx_R_j', 'VH_F_major_calyx_R_a', 'VH_F_major_calyx_R_b', 'VH_F_major_calyx_R_c', 'VH_F_renal_papilla_R_a', 'VH_F_renal_papilla_R_b', 'VH_F_renal_papilla_R_c', 'VH_F_renal_papilla_R_d', 'VH_F_renal_papilla_R_e', 'VH_F_renal_papilla_R_f', 'VH_F_renal_papilla_R_g', 'VH_F_renal_papilla_R_h', 'VH_F_renal_papilla_R_i', 'VH_F_renal_papilla_R_j', 'VH_F_renal_pelvis_R']",[]
179,vh_f_ureter_r-80.fbx,26502,"['VH_F_minor_calyx_R_a', 'VH_F_minor_calyx_R_b', 'VH_F_minor_calyx_R_c', 'VH_F_minor_calyx_R_d', 'VH_F_minor_calyx_R_e', 'VH_F_minor_calyx_R_f', 'VH_F_minor_calyx_R_g', 'VH_F_minor_calyx_R_h', 'VH_F_minor_calyx_R_i', 'VH_F_minor_calyx_R_j', 'VH_F_major_calyx_R_a', 'VH_F_major_calyx_R_b', 'VH_F_major_calyx_R_c', 'VH_F_renal_papilla_R_a', 'VH_F_renal_papilla_R_b', 'VH_F_renal_papilla_R_c', 'VH_F_renal_papilla_R_d', 'VH_F_renal_papilla_R_e', 'VH_F_renal_papilla_R_f', 'VH_F_renal_papilla_R_g', 'VH_F_renal_papilla_R_h', 'VH_F_renal_papilla_R_i', 'VH_F_renal_papilla_R_j', 'VH_F_renal_pelvis_R']",[]
180,vh_f_urinary_bladder-100.fbx,41284,"['VH_F_fundus_of_urinary_bladder_dome', 'VH_F_urinary_bladder_neck_smooth_muscle', 'VH_F_trigone_of_urinary_bladder', 'VH_F_ureteral_orifice_R', 'VH_F_ureteral_orifice_L', 'VH_F_fundus_of_urinary_bladder_base']",[]
181,vh_f_urinary_bladder-20.fbx,8248,"['VH_F_fundus_of_urinary_bladder_dome', 'VH_F_urinary_bladder_neck_smooth_muscle', 'VH_F_trigone_of_urinary_bladder', 'VH_F_ureteral_orifice_R', 'VH_F_ureteral_orifice_L', 'VH_F_fundus_of_urinary_bladder_base']",[]
182,vh_f_urinary_bladder-40.fbx,16506,"['VH_F_fundus_of_urinary_bladder_dome', 'VH_F_urinary_bladder_neck_smooth_muscle', 'VH_F_trigone_of_urinary_bladder', 'VH_F_ureteral_orifice_R', 'VH_F_ureteral_orifice_L', 'VH_F_fundus_of_urinary_bladder_base']",[]
183,vh_f_urinary_bladder-80.fbx,33021,"['VH_F_fundus_of_urinary_bladder_dome', 'VH_F_urinary_bladder_neck_smooth_muscle', 'VH_F_trigone_of_urinary_bladder', 'VH_F_ureteral_orifice_R', 'VH_F_ureteral_orifice_L', 'VH_F_fundus_of_urinary_bladder_base']",[]
184,vh_f_uterus-100.fbx,37180,"['VH_F_abdominal_ostium_of_uterine_tube', 'VH_F_body_of_uterus', 'VH_F_fundus_of_uterus', 'VH_F_cornua', 'VH_F_lower_uterine_segment', 'VH_F_internal_cervical_os', 'VH_F_external_cervical_os', 'VH_F_cervix']",[]
185,vh_f_uterus-20.fbx,7428,"['VH_F_abdominal_ostium_of_uterine_tube', 'VH_F_body_of_uterus', 'VH_F_fundus_of_uterus', 'VH_F_cornua', 'VH_F_lower_uterine_segment', 'VH_F_internal_cervical_os', 'VH_F_external_cervical_os', 'VH_F_cervix']",['VH_F_anterior_wall_of_uterus']
186,vh_f_uterus-40.fbx,14865,"['VH_F_abdominal_ostium_of_uterine_tube', 'VH_F_body_of_uterus', 'VH_F_fundus_of_uterus', 'VH_F_cornua', 'VH_F_lower_uterine_segment', 'VH_F_internal_cervical_os', 'VH_F_external_cervical_os', 'VH_F_cervix']",[]
187,vh_f_uterus-80.fbx,29740,"['VH_F_abdominal_ostium_of_uterine_tube', 'VH_F_body_of_uterus', 'VH_F_fundus_of_uterus', 'VH_F_cornua', 'VH_F_lower_uterine_segment', 'VH_F_internal_cervical_os', 'VH_F_external_cervical_os', 'VH_F_cervix']",[]
188,vh_m_blood_vasculature-100.fbx,298759,"['VH_M_inferior_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_L', 'VH_M_central_retinal_vein_L', 'VH_M_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_R', 'VH_M_ophthalmic_vein_R', 'VH_M_central_retinal_vein_R', 'VH_M_inferior_ophthalmic_vein_R', 'VH_M_central_retinal_artery_R', 'VH_M_opthalmic_artery_R', 'VH_M_opthalmic_artery_L', 'VH_M_central_retinal_artery_L', 'VH_M_inferior_mesenteric_vein', 'VH_M_median_sacral_vein', 'VH_M_sigmoid_vein', 'VH_M_superior_mesenteric_vein', 'VH_M_superior_rectal_vein', 'VH_M_common_iliac_vein_L', 'VH_M_common_iliac_vein_R', 'VH_M_inferior_pancreaticoduodenal_vein', 'VH_M_external_iliac_vein_L', 'VH_M_external_iliac_vein_R', 'VH_M_inferior_rectal_vein_L', 'VH_M_inferior_rectal_vein_R', 'VH_M_internal_pudendal_vein_L', 'VH_M_internal_pudendal_vein_R', 'VH_M_internal_iliac_vein_L', 'VH_M_internal_iliac_vein_R', 'VH_M_left_colic_vein', 'VH_M_ileocolic_vein', 'VH_M_right_colic_vein', 'VH_M_middle_colic_vein', 'VH_M_middle_rectal_vein_L', 'VH_M_middle_rectal_vein_R', 'VH_M_right_colic_artery', 'VH_M_middle_colic_artery', 'VH_M_left_colic_artery', 'VH_M_ileocolic_artery', 'VH_M_sigmoid_artery_a', 'VH_M_sigmoid_artery_b', 'VH_M_sigmoid_artery_c', 'VH_M_inferior_mesenteric_artery', 'VH_M_superior_mesenteric_artery', 'VH_M_marginal_artery_of_Drummond', 'VH_M_renal_vein_L', 'VH_M_renal_vein_R', 'VH_M_left_renal_artery', 'VH_M_right_renal_artery', 'VH_M_aortic_arch', 'VH_M_ascending_aorta', 'VH_M_brachiocephalic_artery_b', 'VH_M_brachiocephalic_artery_a', 'VH_M_left_common_carotid_artery_a', 'VH_M_left_common_carotid_artery_b', 'VH_M_left_subclavian_artery_a', 'VH_M_left_subclavian_artery_b', 'VH_M_descending_aorta_a', 'VH_M_descending_aorta_b', 'VH_M_left_anterior_descending_artery', 'VH_M_right_marginal_artery', 'VH_M_right_posterior_descending_artery', 'VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coro', 'VH_M_left_coronary_artery', 'VH_M_right_coronary_artery', 'VH_M_diagonal_branch_of_left_anterior_descending_artery', 'VH_M_left_marginal_branch', 'VH_M_pulmonary_artery_L', 'VH_M_great_cardiac_vein', 'VH_M_middle_cardiac_vein', 'VH_M_oblique_vein_of_left_atrium', 'VH_M_anterior_cardiac_vein', 'VH_M_coronary_sinus', 'VH_M_posterior_vein_of_left_ventricle', 'VH_M_inferior_vena_cava_b', 'VH_M_inferior_vena_cava_a', 'VH_M_splenic_vein', 'VH_M_splenic_artery', 'VH_M_cystic_vein', 'VH_M_cystic_artery', 'VH_M_celiac_trunk', 'VH_M_left_hepatic_artery', 'VH_M_proper_hepatic_artery', 'VH_M_posterior_segmental_right_hepatic_artery', 'VH_M_right_hepatic_artery', 'VH_M_anterior_segmental_right_hepatic_artery', 'VH_M_common_hepatic_artery', 'VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery', 'VH_M_right_hepatic_vein', 'VH_M_left_hepatic_vein', 'VH_M_middle_hepatic_vein', 'VH_M_left_branch_of_portal_vein', 'VH_M_right_branch_of_portal_vein', 'VH_M_portal_vein', 'VH_M_hepatic_portal_vein']","['VH_M_inferior_ophthalmic_vein_L', 'VH_M_left_coronary_artery', 'VH_M_pulmonary_artery_L', 'VH_M_pulmonary_trunk', 'VH_M_inferior_vena_cava_b']"
189,vh_m_blood_vasculature-20.fbx,59770,"['VH_M_inferior_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_L', 'VH_M_central_retinal_vein_L', 'VH_M_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_R', 'VH_M_ophthalmic_vein_R', 'VH_M_central_retinal_vein_R', 'VH_M_inferior_ophthalmic_vein_R', 'VH_M_central_retinal_artery_R', 'VH_M_opthalmic_artery_R', 'VH_M_opthalmic_artery_L', 'VH_M_central_retinal_artery_L', 'VH_M_inferior_mesenteric_vein', 'VH_M_median_sacral_vein', 'VH_M_sigmoid_vein', 'VH_M_superior_mesenteric_vein', 'VH_M_superior_rectal_vein', 'VH_M_common_iliac_vein_L', 'VH_M_common_iliac_vein_R', 'VH_M_inferior_pancreaticoduodenal_vein', 'VH_M_external_iliac_vein_L', 'VH_M_external_iliac_vein_R', 'VH_M_inferior_rectal_vein_L', 'VH_M_inferior_rectal_vein_R', 'VH_M_internal_pudendal_vein_L', 'VH_M_internal_pudendal_vein_R', 'VH_M_internal_iliac_vein_L', 'VH_M_internal_iliac_vein_R', 'VH_M_left_colic_vein', 'VH_M_ileocolic_vein', 'VH_M_right_colic_vein', 'VH_M_middle_colic_vein', 'VH_M_middle_rectal_vein_L', 'VH_M_middle_rectal_vein_R', 'VH_M_right_colic_artery', 'VH_M_middle_colic_artery', 'VH_M_left_colic_artery', 'VH_M_ileocolic_artery', 'VH_M_sigmoid_artery_a', 'VH_M_sigmoid_artery_b', 'VH_M_sigmoid_artery_c', 'VH_M_inferior_mesenteric_artery', 'VH_M_superior_mesenteric_artery', 'VH_M_marginal_artery_of_Drummond', 'VH_M_renal_vein_L', 'VH_M_renal_vein_R', 'VH_M_left_renal_artery', 'VH_M_right_renal_artery', 'VH_M_aortic_arch', 'VH_M_ascending_aorta', 'VH_M_brachiocephalic_artery_b', 'VH_M_brachiocephalic_artery_a', 'VH_M_left_common_carotid_artery_a', 'VH_M_left_common_carotid_artery_b', 'VH_M_left_subclavian_artery_a', 'VH_M_left_subclavian_artery_b', 'VH_M_descending_aorta_a', 'VH_M_descending_aorta_b', 'VH_M_left_anterior_descending_artery', 'VH_M_right_marginal_artery', 'VH_M_right_posterior_descending_artery', 'VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coro', 'VH_M_left_coronary_artery', 'VH_M_right_coronary_artery', 'VH_M_diagonal_branch_of_left_anterior_descending_artery', 'VH_M_left_marginal_branch', 'VH_M_pulmonary_artery_L', 'VH_M_great_cardiac_vein', 'VH_M_middle_cardiac_vein', 'VH_M_oblique_vein_of_left_atrium', 'VH_M_anterior_cardiac_vein', 'VH_M_coronary_sinus', 'VH_M_posterior_vein_of_left_ventricle', 'VH_M_inferior_vena_cava_b', 'VH_M_inferior_vena_cava_a', 'VH_M_splenic_vein', 'VH_M_splenic_artery', 'VH_M_cystic_vein', 'VH_M_cystic_artery', 'VH_M_celiac_trunk', 'VH_M_left_hepatic_artery', 'VH_M_proper_hepatic_artery', 'VH_M_posterior_segmental_right_hepatic_artery', 'VH_M_right_hepatic_artery', 'VH_M_anterior_segmental_right_hepatic_artery', 'VH_M_common_hepatic_artery', 'VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery', 'VH_M_right_hepatic_vein', 'VH_M_left_hepatic_vein', 'VH_M_middle_hepatic_vein', 'VH_M_left_branch_of_portal_vein', 'VH_M_right_branch_of_portal_vein', 'VH_M_portal_vein', 'VH_M_hepatic_portal_vein']","['VH_M_inferior_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_L', 'VH_M_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_R', 'VH_M_left_coronary_artery', 'VH_M_pulmonary_trunk', 'VH_M_inferior_vena_cava_b']"
190,vh_m_blood_vasculature-40.fbx,119318,"['VH_M_inferior_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_L', 'VH_M_central_retinal_vein_L', 'VH_M_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_R', 'VH_M_ophthalmic_vein_R', 'VH_M_central_retinal_vein_R', 'VH_M_inferior_ophthalmic_vein_R', 'VH_M_central_retinal_artery_R', 'VH_M_opthalmic_artery_R', 'VH_M_opthalmic_artery_L', 'VH_M_central_retinal_artery_L', 'VH_M_inferior_mesenteric_vein', 'VH_M_median_sacral_vein', 'VH_M_sigmoid_vein', 'VH_M_superior_mesenteric_vein', 'VH_M_superior_rectal_vein', 'VH_M_common_iliac_vein_L', 'VH_M_common_iliac_vein_R', 'VH_M_inferior_pancreaticoduodenal_vein', 'VH_M_external_iliac_vein_L', 'VH_M_external_iliac_vein_R', 'VH_M_inferior_rectal_vein_L', 'VH_M_inferior_rectal_vein_R', 'VH_M_internal_pudendal_vein_L', 'VH_M_internal_pudendal_vein_R', 'VH_M_internal_iliac_vein_L', 'VH_M_internal_iliac_vein_R', 'VH_M_left_colic_vein', 'VH_M_ileocolic_vein', 'VH_M_right_colic_vein', 'VH_M_middle_colic_vein', 'VH_M_middle_rectal_vein_L', 'VH_M_middle_rectal_vein_R', 'VH_M_right_colic_artery', 'VH_M_middle_colic_artery', 'VH_M_left_colic_artery', 'VH_M_ileocolic_artery', 'VH_M_sigmoid_artery_a', 'VH_M_sigmoid_artery_b', 'VH_M_sigmoid_artery_c', 'VH_M_inferior_mesenteric_artery', 'VH_M_superior_mesenteric_artery', 'VH_M_marginal_artery_of_Drummond', 'VH_M_renal_vein_L', 'VH_M_renal_vein_R', 'VH_M_left_renal_artery', 'VH_M_right_renal_artery', 'VH_M_aortic_arch', 'VH_M_ascending_aorta', 'VH_M_brachiocephalic_artery_b', 'VH_M_brachiocephalic_artery_a', 'VH_M_left_common_carotid_artery_a', 'VH_M_left_common_carotid_artery_b', 'VH_M_left_subclavian_artery_a', 'VH_M_left_subclavian_artery_b', 'VH_M_descending_aorta_a', 'VH_M_descending_aorta_b', 'VH_M_left_anterior_descending_artery', 'VH_M_right_marginal_artery', 'VH_M_right_posterior_descending_artery', 'VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coro', 'VH_M_left_coronary_artery', 'VH_M_right_coronary_artery', 'VH_M_diagonal_branch_of_left_anterior_descending_artery', 'VH_M_left_marginal_branch', 'VH_M_pulmonary_artery_L', 'VH_M_great_cardiac_vein', 'VH_M_middle_cardiac_vein', 'VH_M_oblique_vein_of_left_atrium', 'VH_M_anterior_cardiac_vein', 'VH_M_coronary_sinus', 'VH_M_posterior_vein_of_left_ventricle', 'VH_M_inferior_vena_cava_b', 'VH_M_inferior_vena_cava_a', 'VH_M_splenic_vein', 'VH_M_splenic_artery', 'VH_M_cystic_vein', 'VH_M_cystic_artery', 'VH_M_celiac_trunk', 'VH_M_left_hepatic_artery', 'VH_M_proper_hepatic_artery', 'VH_M_posterior_segmental_right_hepatic_artery', 'VH_M_right_hepatic_artery', 'VH_M_anterior_segmental_right_hepatic_artery', 'VH_M_common_hepatic_artery', 'VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery', 'VH_M_right_hepatic_vein', 'VH_M_left_hepatic_vein', 'VH_M_middle_hepatic_vein', 'VH_M_left_branch_of_portal_vein', 'VH_M_right_branch_of_portal_vein', 'VH_M_portal_vein', 'VH_M_hepatic_portal_vein']","['VH_M_inferior_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_R', 'VH_M_left_coronary_artery', 'VH_M_pulmonary_artery_L', 'VH_M_pulmonary_trunk', 'VH_M_inferior_vena_cava_b']"
191,vh_m_blood_vasculature-80.fbx,238909,"['VH_M_inferior_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_L', 'VH_M_central_retinal_vein_L', 'VH_M_ophthalmic_vein_L', 'VH_M_superior_ophthalmic_vein_R', 'VH_M_ophthalmic_vein_R', 'VH_M_central_retinal_vein_R', 'VH_M_inferior_ophthalmic_vein_R', 'VH_M_central_retinal_artery_R', 'VH_M_opthalmic_artery_R', 'VH_M_opthalmic_artery_L', 'VH_M_central_retinal_artery_L', 'VH_M_inferior_mesenteric_vein', 'VH_M_median_sacral_vein', 'VH_M_sigmoid_vein', 'VH_M_superior_mesenteric_vein', 'VH_M_superior_rectal_vein', 'VH_M_common_iliac_vein_L', 'VH_M_common_iliac_vein_R', 'VH_M_inferior_pancreaticoduodenal_vein', 'VH_M_external_iliac_vein_L', 'VH_M_external_iliac_vein_R', 'VH_M_inferior_rectal_vein_L', 'VH_M_inferior_rectal_vein_R', 'VH_M_internal_pudendal_vein_L', 'VH_M_internal_pudendal_vein_R', 'VH_M_internal_iliac_vein_L', 'VH_M_internal_iliac_vein_R', 'VH_M_left_colic_vein', 'VH_M_ileocolic_vein', 'VH_M_right_colic_vein', 'VH_M_middle_colic_vein', 'VH_M_middle_rectal_vein_L', 'VH_M_middle_rectal_vein_R', 'VH_M_right_colic_artery', 'VH_M_middle_colic_artery', 'VH_M_left_colic_artery', 'VH_M_ileocolic_artery', 'VH_M_sigmoid_artery_a', 'VH_M_sigmoid_artery_b', 'VH_M_sigmoid_artery_c', 'VH_M_inferior_mesenteric_artery', 'VH_M_superior_mesenteric_artery', 'VH_M_marginal_artery_of_Drummond', 'VH_M_renal_vein_L', 'VH_M_renal_vein_R', 'VH_M_left_renal_artery', 'VH_M_right_renal_artery', 'VH_M_aortic_arch', 'VH_M_ascending_aorta', 'VH_M_brachiocephalic_artery_b', 'VH_M_brachiocephalic_artery_a', 'VH_M_left_common_carotid_artery_a', 'VH_M_left_common_carotid_artery_b', 'VH_M_left_subclavian_artery_a', 'VH_M_left_subclavian_artery_b', 'VH_M_descending_aorta_a', 'VH_M_descending_aorta_b', 'VH_M_left_anterior_descending_artery', 'VH_M_right_marginal_artery', 'VH_M_right_posterior_descending_artery', 'VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coro', 'VH_M_left_coronary_artery', 'VH_M_right_coronary_artery', 'VH_M_diagonal_branch_of_left_anterior_descending_artery', 'VH_M_left_marginal_branch', 'VH_M_pulmonary_artery_L', 'VH_M_great_cardiac_vein', 'VH_M_middle_cardiac_vein', 'VH_M_oblique_vein_of_left_atrium', 'VH_M_anterior_cardiac_vein', 'VH_M_coronary_sinus', 'VH_M_posterior_vein_of_left_ventricle', 'VH_M_inferior_vena_cava_b', 'VH_M_inferior_vena_cava_a', 'VH_M_splenic_vein', 'VH_M_splenic_artery', 'VH_M_cystic_vein', 'VH_M_cystic_artery', 'VH_M_celiac_trunk', 'VH_M_left_hepatic_artery', 'VH_M_proper_hepatic_artery', 'VH_M_posterior_segmental_right_hepatic_artery', 'VH_M_right_hepatic_artery', 'VH_M_anterior_segmental_right_hepatic_artery', 'VH_M_common_hepatic_artery', 'VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery', 'VH_M_right_hepatic_vein', 'VH_M_left_hepatic_vein', 'VH_M_middle_hepatic_vein', 'VH_M_left_branch_of_portal_vein', 'VH_M_right_branch_of_portal_vein', 'VH_M_portal_vein', 'VH_M_hepatic_portal_vein']","['VH_M_inferior_ophthalmic_vein_L', 'VH_M_left_coronary_artery', 'VH_M_pulmonary_artery_L', 'VH_M_pulmonary_trunk', 'VH_M_inferior_vena_cava_b']"
192,vh_m_heart-100.fbx,160639,"['VH_M_aortic_valve', 'VH_M_papillary_muscle_of_heart_anterior', 'VH_M_papillary_muscle_of_heart_medial', 'VH_M_papillary_muscle_of_heart_posterior', 'VH_M_left_cardiac_atrium', 'VH_M_right_cardiac_atrium', 'VH_M_interventricular_septum']","['VH_M_mitral_valve', 'VH_M_pulmonary_valve', 'VH_M_left_cardiac_atrium', 'VH_M_right_cardiac_atrium', 'VH_M_heart_right_ventricle', 'VH_M_interventricular_septum']"
193,vh_m_heart-20.fbx,32108,"['VH_M_aortic_valve', 'VH_M_papillary_muscle_of_heart_anterior', 'VH_M_papillary_muscle_of_heart_medial', 'VH_M_papillary_muscle_of_heart_posterior', 'VH_M_left_cardiac_atrium', 'VH_M_right_cardiac_atrium', 'VH_M_interventricular_septum']","['VH_M_mitral_valve', 'VH_M_pulmonary_valve', 'VH_M_right_cardiac_atrium', 'VH_M_interventricular_septum']"
194,vh_m_heart-40.fbx,64235,"['VH_M_aortic_valve', 'VH_M_papillary_muscle_of_heart_anterior', 'VH_M_papillary_muscle_of_heart_medial', 'VH_M_papillary_muscle_of_heart_posterior', 'VH_M_left_cardiac_atrium', 'VH_M_right_cardiac_atrium', 'VH_M_interventricular_septum']","['VH_M_mitral_valve', 'VH_M_left_cardiac_atrium', 'VH_M_right_cardiac_atrium', 'VH_M_interventricular_septum']"
195,vh_m_heart-80.fbx,128495,"['VH_M_aortic_valve', 'VH_M_papillary_muscle_of_heart_anterior', 'VH_M_papillary_muscle_of_heart_medial', 'VH_M_papillary_muscle_of_heart_posterior', 'VH_M_left_cardiac_atrium', 'VH_M_right_cardiac_atrium', 'VH_M_interventricular_septum']","['VH_M_mitral_valve', 'VH_M_pulmonary_valve', 'VH_M_left_cardiac_atrium', 'VH_M_right_cardiac_atrium', 'VH_M_heart_right_ventricle', 'VH_M_interventricular_septum']"
196,vh_m_kidney_l-100.fbx,83464,"['VH_M_kidney_capsule_L', 'VH_M_hilum_of_kidney_L', 'VH_M_renal_column_L', 'VH_M_outer_cortex_of_kidney_L', 'VH_M_renal_papilla_L_a', 'VH_M_renal_papilla_L_b', 'VH_M_renal_papilla_L_c', 'VH_M_renal_papilla_L_d', 'VH_M_renal_papilla_L_e', 'VH_M_renal_papilla_L_f', 'VH_M_renal_papilla_L_g', 'VH_M_renal_papilla_L_h', 'VH_M_renal_papilla_L_i', 'VH_M_renal_pyramid_L_a', 'VH_M_renal_pyramid_L_b', 'VH_M_renal_pyramid_L_c', 'VH_M_renal_pyramid_L_d', 'VH_M_renal_pyramid_L_e', 'VH_M_renal_pyramid_L_f', 'VH_M_renal_pyramid_L_g', 'VH_M_renal_pyramid_L_h', 'VH_M_renal_pyramid_L_i']","['VH_M_kidney_capsule_L', 'VH_M_renal_column_L']"
197,vh_m_kidney_l-20.fbx,16669,"['VH_M_kidney_capsule_L', 'VH_M_hilum_of_kidney_L', 'VH_M_renal_column_L', 'VH_M_outer_cortex_of_kidney_L', 'VH_M_renal_papilla_L_a', 'VH_M_renal_papilla_L_b', 'VH_M_renal_papilla_L_c', 'VH_M_renal_papilla_L_d', 'VH_M_renal_papilla_L_e', 'VH_M_renal_papilla_L_f', 'VH_M_renal_papilla_L_g', 'VH_M_renal_papilla_L_h', 'VH_M_renal_papilla_L_i', 'VH_M_renal_pyramid_L_a', 'VH_M_renal_pyramid_L_b', 'VH_M_renal_pyramid_L_c', 'VH_M_renal_pyramid_L_d', 'VH_M_renal_pyramid_L_e', 'VH_M_renal_pyramid_L_f', 'VH_M_renal_pyramid_L_g', 'VH_M_renal_pyramid_L_h', 'VH_M_renal_pyramid_L_i']","['VH_M_kidney_capsule_L', 'VH_M_renal_pyramid_L_f']"
198,vh_m_kidney_l-40.fbx,33369,"['VH_M_kidney_capsule_L', 'VH_M_hilum_of_kidney_L', 'VH_M_renal_column_L', 'VH_M_outer_cortex_of_kidney_L', 'VH_M_renal_papilla_L_a', 'VH_M_renal_papilla_L_b', 'VH_M_renal_papilla_L_c', 'VH_M_renal_papilla_L_d', 'VH_M_renal_papilla_L_e', 'VH_M_renal_papilla_L_f', 'VH_M_renal_papilla_L_g', 'VH_M_renal_papilla_L_h', 'VH_M_renal_papilla_L_i', 'VH_M_renal_pyramid_L_a', 'VH_M_renal_pyramid_L_b', 'VH_M_renal_pyramid_L_c', 'VH_M_renal_pyramid_L_d', 'VH_M_renal_pyramid_L_e', 'VH_M_renal_pyramid_L_f', 'VH_M_renal_pyramid_L_g', 'VH_M_renal_pyramid_L_h', 'VH_M_renal_pyramid_L_i']",['VH_M_kidney_capsule_L']
199,vh_m_kidney_l-80.fbx,66754,"['VH_M_kidney_capsule_L', 'VH_M_hilum_of_kidney_L', 'VH_M_renal_column_L', 'VH_M_outer_cortex_of_kidney_L', 'VH_M_renal_papilla_L_a', 'VH_M_renal_papilla_L_b', 'VH_M_renal_papilla_L_c', 'VH_M_renal_papilla_L_d', 'VH_M_renal_papilla_L_e', 'VH_M_renal_papilla_L_f', 'VH_M_renal_papilla_L_g', 'VH_M_renal_papilla_L_h', 'VH_M_renal_papilla_L_i', 'VH_M_renal_pyramid_L_a', 'VH_M_renal_pyramid_L_b', 'VH_M_renal_pyramid_L_c', 'VH_M_renal_pyramid_L_d', 'VH_M_renal_pyramid_L_e', 'VH_M_renal_pyramid_L_f', 'VH_M_renal_pyramid_L_g', 'VH_M_renal_pyramid_L_h', 'VH_M_renal_pyramid_L_i']","['VH_M_kidney_capsule_L', 'VH_M_renal_column_L']"
